Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOPressure_psi_1,EXODepth_m_1,EXOBattery_V_1,EXOCablepower_V_1,EXOWiper_V_1,EXOTemp_C_9,EXOCond_uScm_9,EXOSpCond_uScm_9,EXOTDS_mgL_9,EXODOsat_percent_9,EXODO_mgL_9,EXOfDOM_RFU_9,EXOfDOM_QSU_9,EXOPressure_psi_9,EXODepth_m_9,EXOBattery_V_9,EXOCablepower_V_9,EXOWiper_V_9,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR3000Battery_V,CR3000Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOPressure_psi_1,Flag_EXODepth_m_1,Flag_EXOBattery_V_1,Flag_EXOCablepower_V_1,Flag_EXOWiper_V_1,Flag_EXOTemp_C_9,Flag_EXOCond_uScm_9,Flag_EXOSpCond_uScm_9,Flag_EXOTDS_mgL_9,Flag_EXODOsat_percent_9,Flag_EXODO_mgL_9,Flag_EXOfDOM_RFU_9,Flag_EXOfDOM_QSU_9,Flag_EXOPressure_psi_9,Flag_EXODepth_m_9,Flag_EXOBattery_V_9,Flag_EXOCablepower_V_9,Flag_EXOWiper_V_9,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
CCR,51,2023-01-15 10:00:00,5.385766,5.411493,5.425744,5.41723,5.397302,5.39483,5.397699,5.397882,5.400995,5.386896,5.394983,5.388177,5.407464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36,61.22,97.97,63.68,95.55,12.09,5.71,17.58,12.58,8.845,2.82,12.56,1.22,27.44143,19.3338595065,5.400898,15520,13.47,4.051,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 10:10:00,5.383844,5.408441,5.417108,5.416345,5.402582,5.402765,5.397272,5.39187,5.394891,5.376062,5.38482,5.391504,5.41192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.376,61.25,97.97,63.68,95.63,12.09,5.71,17.58,12.58,8.844,2.82,12.57,1.22,27.4408,19.33341564,5.405077,15521,13.46,4.392,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 10:20:00,5.391656,5.410638,5.425165,5.429773,5.412866,5.408502,5.4125,5.401727,5.402551,5.392999,5.40246,5.39068,5.417078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.389,61.28,97.97,63.68,95.68,12.09,5.7,17.56,12.57,8.839,2.82,12.51,1.22,27.43623,19.3301958465,5.417196,15522,13.45,4.747,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 10:30:00,5.39599,5.4204040000000004,5.43371,5.429346,5.412622,5.408136,5.40246,5.399804,5.4050840000000004,5.400842,5.408014,5.404199,5.426568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.401,61.3,97.97,63.68,95.71,12.1,5.7,17.56,12.58,8.843001,2.82,12.49,1.21,27.44188,19.334176554000003,5.424772,15523,13.44,5.115,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 10:40:00,5.384332,5.424402,5.443597,5.447198,5.431116,5.42724,5.429742,5.419336,5.42666,5.408258,5.415674,5.409296,5.434442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.383,61.26,97.96,63.67,95.74,12.1,5.7,17.56,12.58,8.844,2.82,12.54,1.22,27.43919,19.3322813145,5.433214,15524,13.43,5.481,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 10:50:00,5.412714,5.43252,5.449274,5.445154,5.42785,5.422601,5.425744,5.421564,5.424768,5.406427,5.416559,5.411493,5.44021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.373,61.26,97.99,63.69,95.67,12.1,5.71,17.59,12.57,8.841,2.82,12.53,1.22,27.43514,19.329427887,5.437459,15525,13.42,5.877,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 11:00:00,5.392999,5.428491,5.443323,5.4367,5.417016,5.413904,5.419641,5.41784,5.421228,5.398614,5.410974,5.410913,5.445337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.363,61.23,97.98,63.69,95.62,12.09,5.71,17.59,12.58,8.842,2.82,12.52,1.22,27.43559,19.329744934500003,5.435878,15526,13.37,6.305,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 11:10:00,5.394525,5.421625,5.445825,5.42901,5.415124,5.41662,5.413965,5.406824,5.408594,5.396509,5.406,5.412347,5.442254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.381,61.27,97.99,63.7,95.68,12.1,5.7,17.54,12.58,8.842,2.82,12.51,1.21,27.43775,19.3312667625,5.432175,15527,13.35,6.749,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 11:20:00,5.394647,5.44845,5.474115,5.450555,5.430536,5.422235,5.428064,5.427728,5.43017,5.40072,5.408716,5.415094,5.438287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.398,61.3,97.98,63.69,95.64,12.09,5.69,17.53,12.57,8.841,2.82,12.5,1.22,27.43389,19.3285471995,5.418161,15528,13.39,7.098,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 11:30:00,5.426508,5.467492,5.488,5.463434,5.444238,5.435968,5.4396,5.427911,5.421655,5.40484,5.4143,5.412469,5.428156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.398,61.3,97.98,63.69,95.67,12.09,5.69,17.53,12.57,8.838,2.82,12.49,1.21,27.4339,19.328554245,5.423178,15529,13.38,7.416,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 11:40:00,5.547113,5.494348,5.507867,5.466119,5.442041,5.444482,5.438714,5.433801,5.432672,5.401452,5.415124,5.412622,5.437158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.382,61.27,97.99,63.69,95.62,12.09,5.7,17.56,12.57,8.838,2.82,12.48,1.22,27.43718,19.330865169000003,5.433624,15530,13.37,7.738,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 11:50:00,5.568933,5.50039,5.504999,5.4681940000000004,5.446466,5.430108,5.437097,5.436273,5.438806,5.430383,5.437311,5.41427,5.441461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.395,61.28,97.97,63.68,95.74,12.1,5.7,17.56,12.57,8.836001,2.82,12.48,1.22,27.43464,19.329075612,5.439244,15531,13.36,7.975,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 12:00:00,5.537561,5.5447939999999996,5.536096,5.488763,5.445825,5.440332,5.426996,5.429315,5.468896,5.428766,5.431329,5.415948,5.448541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.389,61.29,98,63.7,95.68,12.09,5.7,17.56,12.57,8.836001,2.82,12.47,1.22,27.43453,19.3289981115,5.443446,15532,13.36,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 12:10:00,5.575769,5.554437,5.551019,5.495599,5.456934,5.460748,5.459833,5.451074,5.448388,5.426202,5.437097,5.419183,5.451166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.445,61.4,98,63.7,95.81,12.09,5.67,17.46,12.56,8.834,2.82,12.46,1.22,27.43716,19.330851078,5.456597,15533,13.35,8.53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 12:20:00,5.518091,5.510492,5.546442,5.486688,5.472803,5.477838,5.476434,5.447046,5.449976,5.434015,5.446954,5.429651,5.456445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.436,61.36,97.97,63.68,95.82,12.1,5.68,17.5,12.56,8.83,2.82,12.41,1.22,27.44778,19.338333399,5.473496,15534,13.34,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 12:30:00,5.464838,5.463098,5.484338,5.442743,5.432031,5.415979,5.429468,5.434747,5.430597,5.431756,5.444879,5.431665,5.459802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.372,61.25,97.99,63.69,95.56,12.09,5.71,17.58,12.56,8.829001,2.82,12.45,1.22,27.44645,19.3373963475,5.47873,15535,13.33,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 12:40:00,5.500512,5.491022,5.508417,5.462396,5.443658,5.436822,5.414148,5.412866,5.416162,5.441949,5.454156,5.435205,5.459985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.389,61.28,97.98,63.68,95.66,12.09,5.7,17.55,12.56,8.829001,2.82,12.41,1.22,27.44975,19.3397213625,5.466298,15536,13.32,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 12:50:00,5.569604,5.567346,5.6,5.561761,5.535364,5.51687,5.51748,5.45263,5.457391,5.438409,5.438745,5.431909,5.45321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,61.35,97.98,63.69,95.76,12.09,5.68,17.5,12.55,8.824,2.82,12.43,1.21,27.4482,19.33862931,5.458268,15537,13.31,9.87,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 13:00:00,5.58529,5.582086,5.596948,5.553613,5.517664,5.518579,5.524835,5.4815,5.484491,5.42605,5.427911,5.43371,5.451715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.421,61.34,97.98,63.69,95.75,12.09,5.69,17.51,12.55,8.823,2.82,12.43,1.22,27.44484,19.336262022,5.454708,15538,13.3,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 13:10:00,5.563257,5.582483,5.59707,5.556634,5.532312,5.5104,5.517236,5.513177,5.501764,5.405267,5.429803,5.425348,5.452295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.457,61.4,97.98,63.68,95.89,12.1,5.69,17.51,12.55,8.824,2.82,12.41,1.23,27.45004,19.339925682,5.451588,15539,13.3,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 13:20:00,5.581872,5.586542,5.59173,5.548761,5.538965,5.548822,5.527216,5.484033,5.458185,5.416345,5.424676,5.416132,5.447748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.448,61.4,98,63.7,95.83,12.1,5.66,17.44,12.54,8.819,2.82,12.41,1.23,27.44701,19.3377908955,5.448703,15540,13.25,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 13:30:00,5.554346,5.591943,5.600092,5.561395,5.531762,5.543115,5.547693,5.438012,5.432458,5.411523,5.414941,5.415613,5.441827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.415,61.31,97.95,63.67,95.7,12.09,5.71,17.58,12.54,8.817,2.82,12.4,1.22,27.44367,19.3354376985,5.443519,15541,13.24,10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 13:40:00,5.592188,5.589685,5.593744,5.556329,5.545862,5.552179,5.541894,5.518488,5.422113,5.405328,5.413049,5.412774,5.441064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.413,61.31,97.96,63.68,95.62,12.08,5.71,17.57,12.54,8.819,2.82,12.4,1.22,27.45035,19.3401440925,5.439874,15542,13.28,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 13:50:00,5.572534,5.595941,5.617914,5.595239,5.569482,5.547754,5.502954,5.464746,5.426416,5.408472,5.414575,5.410699,5.438226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.402,61.32,98,63.7,95.64,12.08,5.7,17.55,12.54,8.816,2.82,12.39,1.23,27.4483,19.338699765,5.436054,15543,13.27,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 14:00:00,5.561853,5.594262,5.614313,5.589014,5.574365,5.552362,5.435754,5.451837,5.429926,5.406183,5.41723,5.403009,5.430078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.539,61.56,97.99,63.69,96.18,12.11,5.61,17.29,12.54,8.814,2.82,12.4,NA,27.44713,19.3378754415,5.430259,15544,13.27,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CCR,51,2023-01-15 14:10:00,5.5841,5.591058,5.60351,5.582727,5.565973,5.56167,5.55346,5.488184,5.434198,5.409906,5.41781,5.398553,5.429346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.468,61.44,98,63.7,96.12,12.13,5.65,17.4,12.54,8.817,2.82,12.38,NA,27.44961,19.3396227255,5.427274,15545,13.27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CCR,51,2023-01-15 14:20:00,5.532648,5.574609,5.584344,5.565179,5.548364,5.540857,5.535303,5.531213,5.532739,5.488367,5.450616,5.401788,5.435449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.463,61.43,98,63.7,96.15,12.13,5.66,17.42,12.54,8.814999,2.82,12.36,1.21,27.44824,19.338657492,5.427303,15546,13.26,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 14:30:00,5.503168,5.522394,5.54635,5.544427,5.526666,5.519922,5.521631,5.517602,5.521264,5.499109,5.503351,5.40307,5.435571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.479,61.46,98,63.7,96.23,12.14,5.65,17.41,12.53,8.812,2.82,12.38,1.22,27.44718,19.337910669,5.428986,15547,13.26,11.19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 14:40:00,5.480005,5.509851,5.530359,5.529565,5.515863,5.512506,5.514581,5.517694,5.524255,5.497949,5.497552,5.450464,5.437158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.476,61.45,97.99,63.69,96.25,12.14,5.63,17.34,12.54,8.814999,2.82,12.34,1.21,27.45217,19.3414263735,5.430127,15548,13.26,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 14:50:00,5.466455,5.498773,5.517297,5.517786,5.494836,5.490503,5.499811,5.495935,5.500146,5.498742,5.50451,5.461694,5.435236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.489,61.47,97.98,63.69,96.25,12.14,5.64,17.37,12.54,8.814,2.82,12.34,1.22,27.45022,19.340052501000002,5.430317,15549,13.26,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 15:00:00,5.475519,5.509973,5.518274,5.521234,5.502893,5.500604,5.503564,5.501703,5.506738,5.487268,5.498712,5.437433,5.436731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.475,61.45,97.99,63.69,96.16,12.13,5.64,17.36,12.54,8.813,2.82,12.38,1.22,27.44916,19.339305678,5.430449,15550,13.26,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 15:10:00,5.481134,5.502435,5.513025,5.511346,5.490778,5.487085,5.491144,5.490625,5.49685,5.483789,5.497003,5.469354,5.437036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.459,61.42,97.99,63.69,96.15,12.13,5.68,17.48,12.54,8.813,2.82,12.34,1.22,27.45269,19.3417927395,5.430171,15551,13.26,11.01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 15:20:00,5.445215,5.48977,5.507226,5.507654,5.48443,5.488214,5.489252,5.484399,5.489008,5.481408,5.490076,5.484674,5.44143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.454,61.41,98,63.7,96.16,12.14,5.66,17.42,12.53,8.813,2.82,12.38,1.21,27.4509,19.340531595,5.434824,15552,13.26,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 15:30:00,5.464838,5.505334,5.522974,5.521082,5.497736,5.500879,5.502527,5.496088,5.497247,5.483453,5.492883,5.469904,5.452508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.466,61.44,98,63.7,96.22,12.14,5.66,17.44,12.53,8.812,2.82,12.38,1.22,27.44805,19.3385236275,5.466093,15553,13.26,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 15:40:00,5.45965,5.502862,5.519494,5.520624,5.497766,5.494897,5.496881,5.493585,5.504266,5.487817,5.493921,5.479547,5.470239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.463,61.44,98.01,63.71,96.19,12.14,5.66,17.42,12.54,8.814,2.82,12.38,1.21,27.45145,19.340919097500002,5.477762,15554,13.22,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 15:50:00,5.445245,5.491632,5.513391,5.514978,5.498193,5.500421,5.504297,5.497552,5.501489,5.485742,5.490045,5.486719,5.479883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.457,61.42,98,63.7,96.13,12.13,5.67,17.45,12.54,8.814,2.82,12.38,1.21,27.45258,19.341715239000003,5.486049,15555,13.26,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 16:00:00,5.424463,5.480371,5.501489,5.508813,5.493951,5.490411,5.492151,5.489984,5.492853,5.4815,5.491083,5.482172,5.49209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.452,61.41,98,63.7,96.06,12.12,5.68,17.48,12.53,8.811,2.82,12.39,1.22,27.44837,19.3387490835,5.486152,15556,13.26,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 16:10:00,5.444299,5.468927,5.497674,5.511652,5.490228,5.48974,5.488641,5.488184,5.493554,5.478998,5.486688,5.455957,5.496301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.447,61.4,97.99,63.69,96.05,12.12,5.66,17.43,12.54,8.814999,2.82,12.39,1.22,27.45147,19.3409331885,5.486607,15557,13.27,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 16:20:00,5.4519590000000004,5.474725,5.49267,5.493554,5.478357,5.478418,5.481531,5.479791,5.48678,5.473535,5.459406,5.424463,5.444666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.433,61.37,98,63.7,96.05,12.13,5.66,17.43,12.54,8.814,2.82,12.39,1.22,27.45147,19.3409331885,5.44718,15558,13.27,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 16:30:00,5.45965,5.481561,5.496393,5.497552,5.482477,5.47912,5.483301,5.468988,5.471796,5.446436,5.4513489999999996,5.412286,5.440851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.432,61.37,98,63.7,96.05,12.13,5.68,17.49,12.53,8.811,2.82,12.39,1.22,27.44704,19.337812032000002,5.444178,15559,13.27,10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-15 16:40:00,5.462213,5.480554,5.495599,5.495813,5.48092,5.473596,5.461236,5.454278,5.457178,5.439844,5.44378,5.395288,5.428796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.448,61.39,97.99,63.69,96.08,12.13,5.67,17.45,12.54,8.813,2.82,12.38,1.22,27.45038,19.340165229,5.438366,15560,13.27,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
